attendance,assignment_score,internal_marks,final_marks
79,17,25,82.5713734036915
87,14,21,83.09950189349348
92,18,30,100.0
63,16,23,82.8081586691476
93,12,23,80.47742809523189
62,14,21,76.19973438295395
85,13,22,77.27111967836362
67,9,16,55.27762262133285
65,18,24,86.32042607959481
75,20,27,100.0
83,19,27,100.0
98,15,19,83.54005889653062
89,13,19,79.08392101426081
72,12,18,64.72464432564516
64,15,24,81.21615200370806
84,18,27,100.0
79,13,20,70.5524138096603
77,20,30,99.40330554026531
77,11,18,72.29086485525639
61,16,28,87.28286691903065
69,15,23,85.61793757146687
71,15,18,76.33230696192872
72,13,20,75.35861822491853
70,15,27,86.96150659280488
78,14,23,83.66823449027736
94,19,30,100.0
98,20,30,100.0
85,14,23,80.72711072872626
73,10,18,64.89034336423455
83,16,23,86.19626939714443
100,16,23,88.97749607378498
60,15,23,75.88964835153888
81,17,27,94.85037436174892
82,19,23,92.25984511022646
78,17,25,85.04328304762875
77,17,22,92.47398471362519
71,17,25,91.31982641469146
87,16,27,95.14806003948414
87,12,17,74.79130575065747
92,19,28,100.0
78,15,24,85.6843999527727
96,12,20,77.3821316918668
85,12,18,69.50782980876103
94,11,18,74.3946429119854
93,17,27,100.0
94,14,20,80.5661236216427
99,17,22,92.95967835777522
75,19,27,100.0
97,18,30,100.0
72,17,30,99.91343769404375
82,16,24,90.44035785003699
81,14,24,85.66403654420529
75,15,22,83.41134186002654
87,17,26,93.66822557641939
94,12,17,67.34956768401192
67,15,25,80.40464914693116
81,13,18,76.78586993751853
80,19,27,100.0
85,17,26,96.33342777241812
99,20,30,100.0
80,13,20,79.1460870337879
84,13,19,74.0983839971253
100,15,21,85.01177175955091
60,13,16,60.453181679924114
65,17,25,92.45192044353811
82,15,22,90.05464700121587
82,14,22,83.56499702131052
82,18,25,95.2726473501565
91,9,15,63.144713487506415
89,17,24,90.30691121230217
72,13,18,74.56922174863148
77,17,28,92.27205685882615
82,18,22,88.61834789878908
74,8,10,50.51977700714945
92,14,21,80.64061952439552
80,15,22,86.43289622886843
82,16,23,83.96030566397228
86,13,21,81.18429038322537
77,11,14,62.6435646376191
83,13,22,82.35371344742276
99,13,18,77.39101749160331
66,13,16,67.55260885356084
79,16,26,98.29898417942812
86,18,28,95.54045576050802
65,15,20,75.77322740521154
86,18,26,98.07051731934197
68,12,21,70.60466067490955
90,15,24,83.97015700780132
80,20,30,100.0
85,10,13,58.83790748798288
99,10,17,61.921960932653604
72,19,26,91.51799915090447
82,16,21,85.12924879250787
79,13,21,77.44021249046516
96,12,15,62.642929186245176
87,15,26,91.70699080127493
76,15,20,79.62535290720061
87,15,21,84.0808699097596
100,12,20,74.47794801252124
61,14,20,72.05976940266156
84,13,21,73.8765536124427
100,17,23,93.71017384674155
65,12,17,68.14789656173289
70,15,24,83.03284253081422
97,20,28,100.0
65,12,20,70.70396117901643
70,13,19,69.16955651994343
73,15,23,77.72241672732717
99,11,15,67.86861857290626
62,16,22,81.44962488728649
94,14,20,80.11761069920519
92,18,30,100.0
83,14,23,86.29637825879179
78,14,22,79.93006764579816
77,13,18,69.76566804509706
83,14,19,81.21231215694596
94,11,15,69.95565112986748
60,15,22,78.10927408495061
95,12,19,77.32806393855074
84,11,18,67.46719447442318
93,13,20,78.35866353520355
84,16,25,85.1097196671737
75,15,24,86.72088881004177
93,17,25,91.12970431172431
88,12,20,75.14597137595774
78,15,21,83.1638445613181
82,20,30,100.0
78,19,29,100.0
84,11,17,73.73174719358315
75,12,17,65.06432962387454
68,20,30,100.0
60,16,23,82.02061305454143
78,14,24,84.78925430425515
92,14,24,87.8971419121816
93,16,25,98.47381206170793
75,16,23,86.78025736545283
99,13,18,81.23916313099956
77,15,19,83.43226018730454
93,13,21,86.10926320920555
84,16,22,89.13759736633646
65,13,18,64.80863525960778
80,11,18,73.60236616539952
65,19,28,96.15435744942992
91,15,23,89.05782122118711
100,20,30,100.0
98,9,17,74.10523460666856
90,11,17,69.78555990947264
69,16,23,82.77287524784496
89,15,22,85.76824626651025
77,12,17,67.4367456147826
83,18,30,100.0
68,12,19,65.26073639438665
90,19,30,100.0
74,15,25,91.85519973163709
63,12,16,66.39958819419581
99,13,17,72.00520180368686
68,19,28,100.0
68,14,18,72.14814402087755
85,18,26,98.87467363512476
63,19,24,89.05611117371927
76,15,20,82.66981505857659
75,14,23,78.65541892647975
74,14,22,77.67626255563933
94,16,28,100.0
64,20,30,96.24708257034563
64,11,16,56.500837683650666
79,16,24,85.20625555729691
74,16,30,94.165749195872
77,10,17,67.3069113990215
61,12,16,60.00002260147192
88,13,20,74.52935426564143
72,17,26,86.94903972235895
63,18,28,93.9176288072867
69,9,17,54.17217653424147
90,17,27,99.2089190749176
100,17,25,100.0
67,17,29,97.23508014478926
62,15,20,71.76022952765652
68,18,26,92.7641823843128
89,19,30,100.0
70,10,13,55.07682965965704
94,15,22,86.46166508735712
96,14,20,83.42705392422306
72,13,19,74.32750410714232
95,14,20,82.49271174741911
72,16,24,89.62209513195876
71,11,16,62.407156829538394
96,17,28,100.0
69,14,22,81.9334658673666
68,18,28,92.28392390774495
66,13,20,71.34811516909333
61,13,19,72.0747131300259
82,12,19,75.85341131421431
98,13,20,77.22438664215632
99,13,15,73.97191552643163
98,16,24,90.62420037516748
80,18,28,95.98430504075935
82,16,23,85.77713711189463
88,15,24,90.94149384562758
73,16,25,94.90832168987316
85,15,22,81.58053637523574
64,15,24,80.89101270695105
90,14,20,80.62028519039094
84,18,28,100.0
90,7,10,53.711355706906524
79,9,15,60.54527187622144
76,18,30,100.0
61,14,20,76.40157946227966
84,18,29,100.0
72,13,19,73.8636172470508
98,20,29,100.0
87,15,22,83.17011794473004
65,16,21,76.42046630471742
62,14,22,74.82082789307336
94,12,19,75.89141426002648
77,10,15,65.40260339526436
70,17,29,97.29427647085679
79,16,27,88.7188208104359
64,15,25,83.91024315177371
78,12,18,74.13720319644008
81,19,28,97.17727093361513
78,15,20,81.01582951979873
75,17,26,87.98498640195818
83,15,23,83.43398388136295
100,12,19,81.81904406577243
63,18,25,88.23736811651244
74,16,23,86.88176051228905
84,14,18,76.58752388388761
94,16,23,87.34855625177919
73,17,27,94.39793180813344
78,17,23,82.67549168954044
97,10,18,68.5847489078667
95,11,19,70.70562152815559
66,17,27,86.69162434693
78,12,18,69.29226867220802
84,16,23,87.0363339202504
75,12,18,66.05331990593403
99,14,18,81.05420280486796
67,18,29,100.0
77,10,14,59.27555831917803
87,11,15,68.20935411928878
75,10,14,64.31844978102849
78,12,18,69.92989924581887
76,15,23,81.54899447948596
72,13,19,74.51711265700271
66,20,30,100.0
86,16,25,89.98230509127721
69,15,20,71.9474812790892
93,19,29,100.0
95,11,16,67.61347417041553
84,18,23,89.35682943118881
65,14,19,79.15793021878419
83,14,19,73.11320775365051
77,17,29,98.90853172042578
82,14,22,79.18927130145885
65,16,25,85.8141563382312
88,15,22,84.89637574094482
84,16,23,86.28291410155016
76,13,17,70.01275432723659
83,18,26,89.55399243717903
70,9,16,61.665944766282614
85,17,23,85.762288478623
93,9,12,58.12702489995666
87,13,21,77.91506786063636
62,17,27,88.91572377426192
70,9,12,52.73049626964832
97,15,25,92.13226167092371
73,11,16,67.70496120216583
85,12,16,67.88250150785262
80,12,21,73.43946362053293
98,11,17,67.06889903005612
89,10,15,66.21260147729195
67,20,30,100.0
79,14,19,73.31075195252271
91,11,15,67.09441351961509
81,13,22,79.12202807765507
66,15,26,85.53345650859728
68,14,19,76.87706366041041
60,11,16,61.7063497986092
88,12,18,68.75543848467142
67,19,29,100.0
63,11,15,55.86513347270007
94,9,15,61.622635405523894
62,14,22,75.50873255247717
99,9,15,65.89468352855972
66,12,20,67.72374410185304
86,11,17,71.0849905911525
60,11,18,63.33631443291083
86,15,24,90.97160454272337
75,16,21,79.40543321880786
97,13,17,72.7917412394865
66,15,23,74.43476747033276
82,12,21,74.95820363489274
100,16,25,97.14943973952002
70,11,18,59.338202308327496
92,15,20,83.11742629685502
95,16,24,89.82963001524831
96,20,30,100.0
100,10,16,69.6079228230287
76,20,30,100.0
94,17,27,97.91449569825787
64,20,30,98.27321661454776
91,18,29,100.0
62,12,18,66.71593328429742
94,17,25,93.08760290662549
73,13,17,70.52710135661997
90,15,25,92.33471549143957
90,11,15,65.89584735228964
76,13,20,74.50584706016265
83,18,29,95.09088926199402
82,16,28,98.45778471575939
77,18,27,95.82708158026182
73,11,19,67.41827759366569
74,9,14,55.583313511972385
74,18,26,92.46213584692295
65,18,30,95.24785277911076
86,16,22,82.7383786084865
74,16,30,97.57714576372786
95,18,30,100.0
67,16,23,82.49713013544228
74,17,27,93.29822567679524
62,17,23,82.41186359604451
72,15,24,81.49521460986962
100,14,22,89.81183897501126
93,16,26,92.45244859996349
83,20,29,100.0
99,12,18,75.22261771180705
91,14,22,79.76706613373804
91,10,14,71.83144448073983
89,16,27,99.67306540788238
72,13,20,69.22163916694959
60,11,17,59.624402313484325
93,15,21,83.05483788128193
74,19,25,95.40641090318326
73,14,18,74.6839203388296
88,14,22,85.68022203283861
93,19,27,100.0
77,15,24,80.06996237278865
66,11,20,67.2893748364109
88,17,27,100.0
90,18,28,100.0
84,14,22,84.18927889384756
97,15,25,90.78412663964511
73,11,17,64.01486370716471
67,12,19,74.39346819693804
86,14,20,77.89882398351347
61,15,21,78.18709654573928
76,13,18,67.98192176039959
96,14,20,85.48783591030168
73,15,22,77.36567434345005
84,12,20,72.23700737318617
89,14,16,74.88926642366573
88,18,27,99.5902084277115
79,13,21,77.17956425005664
80,12,19,72.91954560096818
81,20,28,99.10221344676894
94,16,27,97.09192084587518
96,13,17,76.76807665131976
75,17,25,91.58830002241716
76,16,23,86.95864131397796
75,13,19,71.86230164116215
61,15,25,87.55544102487275
63,14,21,77.8659809419905
80,18,28,97.3272042507243
98,17,27,97.5062669541801
93,9,12,51.661923952193774
89,20,30,100.0
65,14,24,77.60938699302214
76,20,30,99.12669671891375
98,17,23,85.79236236728082
84,16,22,85.2535696382096
64,15,24,89.291629949567
64,20,28,99.9738175677473
79,14,20,77.1209645087722
75,13,20,73.28946396475227
100,13,20,82.13056590504178
96,15,25,91.03984683359454
99,15,18,82.18123913411762
68,18,28,100.0
64,17,25,88.75888362214216
61,17,28,90.8940333803766
68,14,21,77.04758093752642
95,17,25,95.12072555600756
81,17,25,90.9429682200938
81,15,21,82.76527331630987
81,16,23,86.08367190481997
93,17,25,94.0812275194696
88,16,27,93.81094621215222
97,16,23,91.9024212125781
92,19,27,100.0
77,16,23,88.8591101244726
66,13,20,74.82952333995314
60,11,20,66.1772110589434
92,15,21,87.98489039743465
60,14,26,79.74392810903991
83,17,26,92.53145271357539
63,20,28,92.73438048083365
63,12,17,64.1455285980768
77,12,14,67.57814345024764
86,15,23,82.46465795993863
91,13,22,82.14268789920077
92,14,21,81.94955969411504
87,13,21,80.86410463091796
100,12,19,72.71981383391541
95,17,28,99.48608016794712
65,15,21,81.23465375791288
75,20,30,100.0
93,16,28,96.49184982962234
82,19,30,100.0
83,13,22,80.01060275828335
72,13,20,73.17765150658443
77,20,28,100.0
72,13,18,67.15783609595341
96,12,18,76.12047296049334
98,11,20,73.9145078562506
76,20,29,100.0
74,14,21,77.27336306020467
77,16,26,89.45860355357233
82,15,16,73.55323865536428
89,13,17,75.71008914498915
93,14,25,87.09133216100994
63,18,29,94.04839934534687
62,11,19,67.8766363932891
66,17,24,80.49622783861898
77,19,30,100.0
66,16,22,83.33337552674715
99,19,29,100.0
65,11,18,63.940038643661225
81,10,17,65.48217907862957
60,16,25,81.46383711635151
63,13,19,73.07337862328106
88,18,23,93.22499990762688
80,14,21,80.16195418111819
85,15,18,74.6442725151788
73,15,24,89.08080747763171
68,15,21,79.93431807672322
71,13,19,68.1515939540415
65,11,15,52.885848720883054
79,14,22,76.77887400221313
83,19,27,99.6020067227464
86,13,20,75.05946564389959
97,13,20,82.95207295376589
67,15,23,80.82789136495299
60,11,17,64.31496424560268
83,18,25,92.37978946368996
66,12,16,59.44677863991166
78,14,24,83.20930956989616
81,20,27,100.0
94,12,22,83.58724836407788
89,19,28,100.0
88,15,21,79.78216866945746
81,16,26,92.63097072321531
70,13,18,70.52041442676285
79,17,26,89.07556469070708
88,14,23,78.47053704930947
100,12,19,75.68845565806029
93,19,29,100.0
60,14,22,77.7938188114091
90,9,14,63.91603933733588
89,14,23,83.07169647582359
77,17,23,89.13737988232748
76,17,28,96.78289620236225
97,13,19,75.78784926989647
73,12,18,71.75591605861989
82,11,16,67.55371690662533
84,15,24,86.32003889169623
74,15,25,86.60273720027102
81,17,24,86.60603820135424
62,15,22,79.98320685670049
78,14,21,76.5216599571327
93,14,22,90.8588790643101
94,15,22,84.42974533156423
60,15,22,74.3638911056212
80,18,29,100.0
88,16,25,92.1626889862261
65,15,23,85.0246686288605
96,15,25,91.66052910790962
60,12,15,60.586050371043044
60,15,24,84.53865396932824
86,13,20,76.39846091142029
80,16,21,84.0082683871038
75,14,23,85.69859051757645
99,20,30,100.0
85,11,18,67.89968354351879
87,16,26,91.28967133093437
60,13,18,65.98991980550211
95,15,20,87.46608161793365
69,11,16,65.75120857424201
76,20,30,100.0
82,14,23,83.82981674920379
66,13,20,70.14341999262497
66,20,30,100.0
74,18,29,90.59170197548958
93,19,28,100.0
63,14,20,69.41071158805619
73,15,26,82.37023002271725
73,13,19,71.60839644617464
75,13,21,82.56280236995721
66,16,27,86.89535612933678
91,14,21,85.56111560984694
78,20,30,100.0
61,18,30,100.0
69,20,27,99.56377373970031
96,20,30,100.0
71,8,11,52.964229004225956
65,11,18,67.06539670319553
81,10,15,57.58937258705144
91,16,26,97.43774422167085
100,15,21,93.84831415460965
79,17,27,92.07520896404361
60,15,21,74.64453226071244
65,19,30,97.6194132057955
78,12,23,84.08803349472893
77,19,27,94.22220966251065
65,15,22,77.77735197237695
92,20,30,100.0
82,18,28,95.92751041274134
82,14,16,70.61348613117303
85,15,23,86.88771560081399
72,12,18,74.6911390863521
66,16,24,86.71410237788845
74,14,22,68.99362736094842
86,17,26,97.43942049224901
85,11,17,68.3890918408314
92,14,19,76.37187420271717
74,12,17,67.71786377443918
95,12,17,72.21189107512917
86,17,27,94.69218605873868
64,18,25,82.42514855198445
61,8,12,49.18167903847432
92,20,30,100.0
75,19,23,88.04219100660573
82,11,16,69.65146581975576
97,17,22,86.6827882062485
75,14,21,80.70268312396229
73,15,24,86.69569663755908
88,17,24,94.35975596020494
85,16,26,95.10831703917016
94,13,22,83.70308051854593
74,13,20,72.04552558984201
62,13,18,67.81090505696525
82,18,28,96.76738755034073
88,9,17,62.77858951096352
93,15,20,84.321964249364
92,20,30,100.0
100,17,23,92.45705837515837
82,15,20,82.5390213327992
66,12,18,63.72152454683055
62,15,25,87.53217247981364
91,13,15,73.51985832580047
90,20,30,100.0
77,15,22,87.6516205930515
66,17,23,88.35235575209
100,20,30,100.0
60,12,17,63.79482414200831
73,8,17,58.801839500401684
91,16,25,92.70516772067583
65,17,26,85.43348826264754
98,14,22,88.55354070212549
69,12,21,74.07785198999677
66,16,27,90.33825232489122
85,15,24,88.77311194626586
93,16,27,100.0
89,12,20,83.12494096721775
95,16,26,98.12104246900063
80,17,25,93.52687528432976
76,10,18,67.3709276778625
92,19,28,100.0
69,16,25,89.54122789484464
71,18,26,93.66524513779703
75,11,18,65.81127975147567
100,17,28,100.0
91,10,14,69.01159689973537
74,12,15,61.13347903640406
86,16,26,99.36760432216498
87,14,23,85.49876683059709
76,15,26,87.11915968312519
61,20,30,100.0
95,15,24,88.28443864380671
66,17,24,86.89070039042504
72,15,24,82.72516710046419
74,15,27,84.73623247899917
84,12,17,71.64564211612824
82,16,22,87.19116728453369
81,20,30,100.0
85,15,24,88.25812654328726
92,14,21,78.99253625220078
70,18,30,96.02701703529495
69,18,25,95.33974090178464
84,16,21,86.99017706176562
96,14,24,89.18330532821032
97,18,24,96.15864340129475
100,15,23,90.36891573624544
83,18,30,99.6545376363998
99,13,20,76.57564823375154
92,13,18,74.49159455150223
76,15,25,81.41657042391556
83,11,17,60.0282501783472
96,14,21,81.06135506978205
61,11,20,68.8438960390963
91,10,14,64.0388554217449
83,20,29,100.0
68,13,18,72.33842658564348
63,13,22,70.87966484701937
76,15,23,84.42523341477123
76,12,17,72.11300638199377
89,13,17,76.43416723584036
99,20,30,100.0
70,16,23,87.58777352434845
80,18,23,90.39245861404012
80,20,30,100.0
77,16,26,89.56650961507522
88,14,22,78.59719023799343
83,11,17,67.10650157599503
69,14,20,78.61313342017911
76,15,21,80.89668207892352
77,13,22,76.67273191994659
79,20,26,96.49250496923304
96,18,25,97.35733541383668
77,18,27,100.0
76,15,19,76.44665538879657
68,12,18,66.70404212921014
73,19,26,95.54777416616324
88,16,25,89.84891226152727
90,17,24,91.86085356523557
63,17,25,84.4052532685752
77,16,23,80.8218401298847
79,20,30,100.0
68,13,19,73.0790154611317
72,14,23,81.8493236852728
74,20,30,98.87977269060197
86,15,22,86.02163035412732
74,15,21,78.81747227199993
87,14,20,78.25185099200135
96,17,30,100.0
78,14,20,74.51790185833501
85,14,21,79.46681669750087
85,17,26,95.08465330495831
84,15,24,86.48293138141173
85,12,18,73.17110668008574
85,15,26,89.4734294560825
87,19,29,100.0
77,17,25,90.4795776840717
91,20,30,100.0
62,13,18,62.088358911027115
61,18,28,92.35018968778309
92,13,19,81.39301594994465
78,11,19,71.11417144802121
76,13,22,82.49226892580546
92,15,22,83.53451452130804
71,18,25,87.59447365285037
62,16,20,73.85903824611678
85,15,23,86.02622174223694
94,12,14,72.21098267498216
67,17,25,83.26571843284468
95,18,26,99.36919264101583
66,16,25,82.75828607472363
95,12,18,72.01939568113745
75,17,24,86.50774006198007
83,19,30,100.0
60,20,28,94.65071935702198
84,14,22,82.23042794139383
69,16,28,93.90697634309768
75,13,21,77.26515626951223
75,12,17,70.19059273246766
67,20,28,100.0
88,17,27,95.06084897588642
98,19,26,100.0
87,11,17,68.70833026641193
65,16,25,88.5180899597598
75,17,23,84.73497732173392
79,13,17,72.58973230630323
75,19,26,96.7229249739275
66,14,24,83.86964175458881
100,16,27,93.05532466749776
73,13,23,84.52394164511061
85,11,20,69.52732834303956
85,18,26,95.01405136673698
73,16,20,83.96150198655194
66,16,27,87.04147754304985
92,14,23,84.04763822140096
85,16,26,89.34194666286473
79,19,26,97.76082352160185
62,13,20,71.10210044032999
63,17,26,88.06650159458874
85,16,24,89.77612328598958
70,14,19,70.95162186763962
61,10,11,50.73192394849827
73,15,21,78.41326175823096
89,17,20,88.19805875174438
71,16,23,89.51144175562638
85,11,15,66.65513510082268
92,19,26,96.63689324267592
72,20,30,100.0
73,15,22,83.2303674473171
83,20,29,99.07515701202817
93,13,22,83.17882366749025
85,11,16,65.55880435383563
80,12,19,70.02268233718527
87,16,22,89.71298302278204
95,10,16,65.30459525905405
99,14,21,82.7356390964398
61,20,30,99.64955564651454
68,10,13,51.28462589739325
82,13,17,68.28301528761486
74,12,17,67.17434602825524
72,14,24,82.61222112246887
82,14,18,79.03143151135752
76,13,23,78.6663332262281
61,15,21,85.91074254612845
79,17,26,95.80208291277033
79,19,30,100.0
62,14,20,75.72108572072318
71,15,22,84.027773037541
99,16,27,94.93327265362197
61,11,19,67.60907782548885
95,15,24,93.2778326200567
73,13,19,76.13849448491713
75,18,27,96.51916958183702
78,20,28,100.0
93,13,19,76.66933885091878
65,19,29,97.0518424530192
72,11,16,61.61143131434845
95,16,25,89.64765002546858
81,16,26,92.0809705130332
77,11,13,60.10438786783379
71,13,18,68.47175091366927
89,12,20,79.35859531384293
99,11,21,77.31281377202426
91,14,20,80.74411667549543
